Latitude,Longitude,% Yield Anomaly,crop,temperature,precipitation,type,datetime
7.625,31.125,-1.07235944,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
7.375,31.125,-11.05668567,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
7.125,31.125,-7.42978509,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
6.875,31.125,-20.68352719,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
6.625,31.125,-19.34888586,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
6.375,31.125,1.23243146,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
6.125,31.125,0.32449891,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
5.875,31.125,-11.05767071,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
5.625,31.125,-1.69714236,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
5.375,31.125,-1.96717253,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
5.125,31.125,-3.22139107,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
4.875,31.125,-10.99846079,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
4.625,31.125,2.6704323,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
4.375,31.125,-59.22539958,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
4.125,31.125,-73.5431093,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
3.875,31.125,-4.51532984,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
3.625,31.125,9.53769335,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
10.375,31.375,-26.56252785,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
10.125,31.375,-26.56252785,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
9.875,31.375,-0.30151813,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
9.625,31.375,1.1208181,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
9.375,31.375,-7.6626222,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
9.125,31.375,-5.92292365,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
8.875,31.375,-10.44692043,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
8.625,31.375,-12.91663628,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
8.375,31.375,13.31370287,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
8.125,31.375,11.72425941,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
7.875,31.375,-4.74604623,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
7.625,31.375,-2.34371214,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
7.375,31.375,-12.32174411,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
7.125,31.375,-10.44159265,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
6.875,31.375,-16.5604661,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
6.625,31.375,-18.67231054,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
6.375,31.375,1.37423757,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
6.125,31.375,13.53142908,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
5.875,31.375,-11.50130845,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
5.625,31.375,-4.85571202,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
5.375,31.375,-7.34085499,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
5.125,31.375,-6.55439158,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
4.875,31.375,-20.96038827,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
4.625,31.375,-1.35597355,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
4.375,31.375,-0.71915297,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
4.125,31.375,-7.44848189,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
3.875,31.375,-15.74664914,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
3.625,31.375,7.78874504,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
10.375,31.625,-1.7905828,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
10.125,31.625,-1.7905828,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
9.875,31.625,-35.12825751,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
9.625,31.625,-52.72417536,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
9.375,31.625,-33.75681139,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
9.125,31.625,-16.58412621,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
8.875,31.625,-23.02445935,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
8.625,31.625,-53.29457479,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
8.375,31.625,-7.59338577,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
8.125,31.625,-5.30496461,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
7.875,31.625,-26.94673982,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
7.625,31.625,-21.17854041,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
7.375,31.625,-16.32361316,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
7.125,31.625,-24.87396758,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
6.875,31.625,-12.11484338,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
6.625,31.625,-20.93377135,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
6.375,31.625,-11.92706871,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
6.125,31.625,-8.71238486,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
5.875,31.625,-4.25653112,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
5.625,31.625,-8.00629078,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
5.375,31.625,12.27824124,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
5.125,31.625,7.73259344,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
4.875,31.625,2.85886971,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
4.625,31.625,-14.79183398,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
4.375,31.625,-38.57516655,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
4.125,31.625,-32.49375085,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
3.875,31.625,-111.40566648,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
3.625,31.625,28.64321884,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
10.375,31.875,-1.16770836,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
10.125,31.875,-1.16770836,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
9.875,31.875,-50.58340731,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
9.625,31.875,-50.54901772,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
9.375,31.875,-25.04359286,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
9.125,31.875,-17.30437262,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
8.875,31.875,-47.28126915,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
8.625,31.875,-16.41336248,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
8.375,31.875,-2.19724306,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
8.125,31.875,12.99920414,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
7.875,31.875,-26.09847724,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
7.625,31.875,-25.43322331,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
7.375,31.875,-6.90914865,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
7.125,31.875,-4.33116719,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
6.875,31.875,-15.56560895,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
6.625,31.875,-22.4789373,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
6.375,31.875,-8.07767198,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
6.125,31.875,-7.08596783,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
5.875,31.875,-10.16380004,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
5.625,31.875,11.84987604,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
5.375,31.875,12.18950327,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
