Latitude,Longitude,% Yield Anomaly,crop,temperature,precipitation,type,datetime
7.875,31.875,-26.66632094,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,31.875,-25.727745,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,31.875,-15.05870699,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,31.875,-13.510541,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,31.875,-1.99789075,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,31.875,-2.36377635,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,31.875,-12.65047783,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,31.875,-6.90794885,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,31.875,-9.09115408,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,31.875,-7.3971568,maize,-1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
