Latitude,Longitude,% Yield Anomaly,crop,temperature,precipitation,type,datetime
6.875,30.625,-24.7847752,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,30.625,-16.1331894,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,30.625,-8.22387664,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,30.625,-12.21523141,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,30.625,-6.61533311,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,30.625,-4.79166639,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,30.625,-18.16039767,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,30.625,-2.972564,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,30.625,-1.29500135,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,30.625,-1.23139536,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,30.625,-0.36376334,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,30.625,-1.8782062,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,30.625,-2.83210357,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,30.625,,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,30.875,-15.1371771,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,30.875,-15.1371771,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,30.875,-33.29390283,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,30.875,-25.42230182,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,30.875,-12.42473897,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,30.875,-12.1060107,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,30.875,-5.57652804,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,30.875,-8.9651828,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,30.875,-34.17170522,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,30.875,-33.90306943,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,30.875,-15.34545008,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,30.875,-11.20259311,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,30.875,-32.57683997,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,30.875,-25.47440211,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,30.875,-28.51331903,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,30.875,-22.24058457,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,30.875,-4.36647698,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,30.875,-10.72576986,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,30.875,-11.29517769,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,30.875,-5.91890335,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,30.875,-10.48962472,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,30.875,-8.21878396,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,30.875,-13.3719916,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,30.875,-1.94311025,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,30.875,3.21265037,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,30.875,3.14770038,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,30.875,-3.10232247,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,30.875,-2.77996662,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,31.125,-44.71907418,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,31.125,-44.71907418,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,31.125,-6.31546963,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
