P0,R0,dR,dC,S0,Region,Shock,iso3,Country
0.0,22044000000.0,-5177772.95983649,0.0,327754962000,CPA,Low,BFA,Burkina Faso
3699915728000.0,619904000000.0,-9924523.84240874,0.0,3700160278000,CPA,Low,URY,Uruguay
22922631756000.0,6884408000000.0,-4891426414.78915,0.0,36312977948000,CPA,Low,UZB,Uzbekistan
573812000.0,784232000000.0,-33809024.9817018,0.0,2207720886000,CPA,Low,VEN,Venezuela (Bolivarian Republic of)
0.0,1706740000000.0,-18696396.6967522,0.0,1173241124000,CPA,Low,VNM,Viet Nam
13881210340000.0,2342676000000.0,-16637441.1592121,0.0,14266368402000,CPA,Low,ETH,Ethiopia
13881210340000.0,2342676000000.0,-16637441.1592121,0.0,14266368402000,CPA,Low,ETH,Ethiopia PDR
0.0,0.0,0.0,-1449.79907713949,1675358000,CPA,Low,VGB,British Virgin Islands
0.0,0.0,0.0,-2154332.95574284,316556808000,CPA,Low,WLF,Wallis and Futuna Islands
0.0,0.0,0.0,-173669405.984523,16471802840000,CPA,Low,WSM,Samoa
598211368000.0,925848000000.0,-28095155.466856,0.0,617590112000,CPA,Low,YEM,Yemen
598211368000.0,925848000000.0,-28095155.466856,0.0,617590112000,CPA,Low,YEM,Yemen Ar Rp
598211368000.0,925848000000.0,-28095155.466856,0.0,617590112000,CPA,Low,YEM,Yemen Dem
0.0,0.0,0.0,-479429.542342527,119834316000,CPA,Low,SLB,Solomon Islands
25962488000.0,153640000000.0,-11345390.789728,0.0,1736294088000,CPA,Low,COD,Democratic Republic of the Congo
736385164000.0,167000000000.0,-163987049.129993,0.0,1299023404000,CPA,Low,ZMB,Zambia
0.0,0.0,0.0,-2991707.98012855,226297886000,CPA,Low,NA..1,
6046866260000.0,486390842207.896,-1067357164.6390301,0.0,20557123706000,CPA,Low,BEL,Belgium
6046866260000.0,486390842207.896,-1067357164.6390301,0.0,20557123706000,CPA,Low,BEL,Belgium-Luxembourg
273429100000.0,21888285079.8391,0.0,0.0,273854114000,CPA,Low,LUX,Luxembourg
0.0,0.0,0.0,-683.1374947586049,90394000,CPA,Low,AIA,Anguilla
0.0,0.0,0.0,-4692060.65482237,415006392000,CPA,Low,BRN,Brunei Darussalam
17355602588000.0,1378606425646.59,-173327.941235065,0.0,17357689096000,CPA,Low,BGR,Bulgaria
0.0,0.0,0.0,-4994593.43964626,1716544008000,CPA,Low,MYT,Mayotte
8543341244000.0,1400128000000.0,-92778213.34668,0.0,9830400676000,CPA,Low,SRB,Serbia
8543341244000.0,1400128000000.0,-92778213.34668,0.0,9830400676000,CPA,Low,SRB,Serbia and Montenegro
6926492000.0,0.0,0.0,-272022.515167491,-2101851842000,CPA,Low,MNE,Montenegro
1574208800000.0,1319968000000.0,-318308.194449452,0.0,1576428184000,CPA,Low,SDN,Sudan
0.0,0.0,0.0,-2581943.83577733,208895428000,CPA,Low,SSD,South Sudan
550990448000.0,151636000000.0,-108169360.401702,0.0,1148897958000,CPA,Low,MMR,Myanmar
19768792000.0,0.0,0.0,-9116992.31283471,763900608000,CPA,Low,BDI,Burundi
115871280000.0,0.0,0.0,-7821.74339780654,-2443219372000,CPA,Low,NA..2,
951232000000.0,233132000000.0,-256727377.54138598,0.0,6773692518000,CPA,Low,ALB,Albania
0.0,0.0,0.0,-112894492.48507701,14373559862000,CPA,Low,ATA,Antarctica
2873736000.0,23380000000.0,-790652024.222922,0.0,-8258208908000,CPA,Low,CMR,Cameroon
108259086000000.0,23192960000000.0,-201197944.944156,0.0,112619166466000,CPA,Low,CAN,Canada
0.0,0.0,0.0,-1347767.28881165,647736412000,CPA,Low,CPV,Cape Verde
424247113960000.0,277771768000000.0,-42425649662263.5,0.0,439531424386000,CPA,Low,CHN,China
0.0,0.0,0.0,-691727.738775832,-1001223558000,CPA,Low,CYM,Cayman Islands
0.0,0.0,0.0,-5975815.40260747,-10066899824000,CPA,Low,CAF,Central African Republic
0.0,488308000000.0,-13236039219.2518,0.0,-64371616800000,CPA,Low,LKA,Sri Lanka
9367364000.0,0.0,0.0,-1838395.31677538,253931474000,CPA,Low,TCD,Chad
9528555740000.0,14011968000000.0,-595.871341219679,0.0,9530453692000,CPA,Low,DZA,Algeria
4849771516000.0,1197056000000.0,-70440072.4156589,0.0,4853488688000,CPA,Low,CHL,Chile
0.0,0.0,0.0,-20619790.1040647,33027530000,CPA,Low,CXR,Christmas Island
31573020000.0,1909144000000.0,-1885.0075204555899,0.0,32817270000,CPA,Low,COL,Colombia
0.0,0.0,0.0,-11389126.6670677,77621216000,CPA,Low,COM,Comoros
0.0,156980000000.0,-4673276.15070954,0.0,32477294000,CPA,Low,COG,Congo
0.0,0.0,0.0,-271671.492001885,32668940000,CPA,Low,COK,Cook Islands
0.0,198396000000.0,-522943972.38715595,0.0,10222556288000,CPA,Low,CRI,Costa Rica
0.0,0.0,0.0,-8571409.45568642,1949568466000,CPA,Low,CUB,Cuba
0.0,0.0,0.0,-155071.847628729,-2611392646000,CPA,Low,ASM,American Samoa
56651076000.0,4763086244.794121,-1370868.3665126,0.0,77845530000,CPA,Low,CYP,Cyprus
5668266572000.0,1102868000000.0,-101679918.517932,0.0,5803417738000,CPA,Low,AZE,Azerbaijan
0.0,0.0,0.0,-12111571.659952499,1091475520000,CPA,Low,BEN,Benin
15400339200000.0,1238412441406.56,-99797862.0235381,0.0,13024770002000,CPA,Low,DNK,Denmark
0.0,0.0,0.0,-708540.307176745,257733750000,CPA,Low,DMA,Dominica
0.0,269204000000.0,-118418.839721511,0.0,57486250000,CPA,Low,DOM,Dominican Republic
8561136096000.0,2745480000000.0,-214340502.362273,0.0,9542117972000,CPA,Low,BLR,Belarus
19250424000.0,579156000000.0,-148404107.43501398,0.0,5025238952000,CPA,Low,ECU,Ecuador
30731979276000.0,14522988000000.0,-198371.614460101,0.0,30793351300000,CPA,Low,EGY,Egypt
0.0,0.0,0.0,-37259802.2934474,14007101596000,CPA,Low,AND,Andorra
0.0,340012000000.0,-81981588.67326379,0.0,2706226240000,CPA,Low,SLV,El Salvador
0.0,0.0,0.0,-92789040.8697119,7529540752000,CPA,Low,GNQ,Equatorial Guinea
1853795524000.0,152204009600.361,-112336734.483548,0.0,1921347860000,CPA,Low,EST,Estonia
0.0,0.0,0.0,-2316154.3153427,-1531465124000,CPA,Low,FRO,Faroe Islands
0.0,0.0,0.0,-17041173.7277185,1929602880000,CPA,Low,FLK,Falkland Islands (Malvinas)
0.0,109552000000.0,-1101906798.28983,0.0,3120591376000,CPA,Low,FJI,Fiji
3113347600000.0,249990200171.897,-138361531.114798,0.0,6557522050000,CPA,Low,FIN,Finland
125411587196000.0,10084793091464.8,-600446067.14502,0.0,135290914144000,CPA,Low,FRA,France
11370696000.0,326652000000.0,-2660263.29110603,0.0,80401562000,CPA,Low,AGO,Angola
0.0,0.0,0.0,-2919628.91175706,513704548000,CPA,Low,PYF,French Polynesia
0.0,0.0,0.0,-81032.5477330704,24900516000,CPA,Low,DJI,Djibouti
308215200000.0,304608000000.0,-1826199254.8800898,0.0,757276384000,CPA,Low,GEO,Georgia
0.0,0.0,0.0,-30368098.9506728,5065465250000,CPA,Low,GAB,Gabon
0.0,0.0,0.0,-307702174.417481,1946164204000,CPA,Low,GMB,Gambia
84319235200000.0,6747122335380.81,-27916167.813900605,0.0,84606318086000,CPA,Low,DEU,Germany
84319235200000.0,6747122335380.81,-27916167.813900605,0.0,84606318086000,CPA,Low,DEU,Germany Fr
84319235200000.0,6747122335380.81,-27916167.813900605,0.0,84606318086000,CPA,Low,DEU,Germany Nl
0.0,0.0,0.0,-30050.863295528197,2283254000,CPA,Low,ATG,Antigua and Barbuda
788546612000.0,609216000000.0,-79846.1469770072,0.0,790652564000,CPA,Low,BIH,Bosnia and Herzegovina
0.0,430192000000.0,-38323393.0214452,0.0,854771646000,CPA,Low,GHA,Ghana
0.0,0.0,0.0,-12769250.6148247,-40134556160000,CPA,Low,GIB,Gibraltar
0.0,0.0,0.0,-59105990.8629533,5870855974000,CPA,Low,KIR,Kiribati
5584841388000.0,441968667718.41705,-3089873969.31648,0.0,7283937716000,CPA,Low,GRC,Greece
0.0,0.0,0.0,-17323877.337298002,2605002584000,CPA,Low,GRL,Greenland
0.0,0.0,0.0,-140766469.54980502,-75537801574000,CPA,Low,GRD,Grenada
0.0,0.0,0.0,-20044576.7452327,2537393542000,CPA,Low,GUM,Guam
4063444000.0,423512000000.0,-114196958.57796599,0.0,-3253112796000,CPA,Low,GTM,Guatemala
38243837004000.0,5773524000000.0,-280817221.906631,0.0,45216059036000,CPA,Low,ARG,Argentina
0.0,182364000000.0,-953327.081286698,0.0,41704164000,CPA,Low,GIN,Guinea
0.0,39412000000.0,-288996004.588625,0.0,5290080328000,CPA,Low,GUY,Guyana
0.0,0.0,0.0,-34381804.2521805,9007030692000,CPA,Low,HTI,Haiti
0.0,0.0,0.0,0.0,3671656000,CPA,Low,VAT,Holy See
4002656000.0,50100000000.0,-888.962529380578,0.0,4011752000,CPA,Low,HND,Honduras
16877547720000.0,1347491253681.37,-588293403.528516,0.0,27409534344000,CPA,Low,HUN,Hungary
2916659676000.0,230010539782.862,-1561785.68725767,0.0,2846978008000,CPA,Low,HRV,Croatia
0.0,0.0,0.0,-8807683.71907824,690903032000,CPA,Low,ISL,Iceland
1072781948000.0,247160000000.0,-5680644.41687379,0.0,7119771960000,NAF,Mid,ARM,Armenia
82885904928000.0,15681300000000.0,-770991.87839585,0.0,83905213988000,NAF,Mid,AUS,Australia
309324080000000.0,55914272000000.0,-120306772.29996002,0.0,333674785966000,NAF,Mid,IND,India
0.0,5494300000000.0,-15346.4177640492,0.0,4033194000,NAF,Mid,IDN,Indonesia
36615262356000.0,29468820000000.0,0.0,0.0,36615277116000,NAF,Mid,IRN,Iran (Islamic Republic of)
12019859736000.0,2553764000000.0,-12002711.732455099,0.0,14378872196000,NAF,Mid,IRQ,Iraq
2214086000000.0,177937669735.37198,-79887.0311947195,0.0,2214596370000,NAF,Mid,IRL,Ireland
588833316000.0,909816000000.0,0.0,0.0,588860622000,NAF,Mid,ISR,Israel
25077098088000.0,1998369715165.48,-3121895.21181277,0.0,25089479154000,NAF,Mid,ITA,Italy
0.0,247828000000.0,-55603580.4548605,0.0,-22110132206000,NAF,Mid,CIV,Cote d'Ivoire
43761446864000.0,9844316000000.0,-7871.093201604059,0.0,44623441862000,NAF,Mid,KAZ,Kazakhstan
0.0,0.0,0.0,-156275.07331230902,51514868000,NAF,Mid,JAM,Jamaica
5593379764000.0,446305650418.49,-192156229.261888,0.0,-56210176696000,NAF,Mid,AUT,Austria
2883555600000.0,4092836000000.0,-433752.687865671,0.0,3076841522000,NAF,Mid,JPN,Japan
85670332000.0,1603868000000.0,-2198189.6512137,0.0,4773109584000,NAF,Mid,JOR,Jordan
2203573684000.0,693384000000.0,-1619434.10499551,0.0,2251464854000,NAF,Mid,KGZ,Kyrgyzstan
1051288380000.0,549764000000.0,-250293.90285487802,0.0,1323842654000,NAF,Mid,KEN,Kenya
0.0,0.0,0.0,-19158509.374331895,12301892380000,NAF,Mid,KHM,Cambodia
192384000000.0,0.0,0.0,-2661881.66814003,255533928000,NAF,Mid,PRK,Democratic People's Republic of Korea
96607496000.0,4884416000000.0,-64050.676107205996,0.0,251267364000,NAF,Mid,KOR,Republic of Korea
177688000.0,0.0,0.0,-8940801.79950374,7179770994000,NAF,Mid,KWT,Kuwait
5848139600000.0,472926890509.82104,-3560536.97006201,0.0,5904820046000,NAF,Mid,LVA,Latvia
0.0,0.0,0.0,-792306.319674737,657716474000,NAF,Mid,BHS,Bahamas
0.0,0.0,0.0,-17759.4323851978,14000168000,NAF,Mid,LAO,Lao People's Democratic Republic
473913936000.0,168336000000.0,-25874.6625260105,0.0,478213490000,NAF,Mid,LBN,Lebanon
32290452000.0,0.0,0.0,-2166720.10002848,744560840000,NAF,Mid,LSO,Lesotho
0.0,0.0,0.0,-2988866.11110119,1276118086000,NAF,Mid,LBR,Liberia
644944648000.0,385436000000.0,-13142.897558794199,0.0,879822262000,NAF,Mid,LBY,Libya
11573514828000.0,936022831144.981,-280520857.12979704,0.0,29072559058000,NAF,Mid,LTU,Lithuania
0.0,0.0,0.0,-22301.0873169894,7866350000,NAF,Mid,MHL,Marshall Islands
20040000000.0,0.0,0.0,-62861.8852143459,69879672000,NAF,Mid,MDG,Madagascar
0.0,64796000000.0,-9458359.31304871,0.0,-11181712084000,NAF,Mid,BHR,Bahrain
4592500000.0,48764000000.0,-940136.5657640591,0.0,707923922000,NAF,Mid,MWI,Malawi
0.0,1114224000000.0,-252047.57126096397,0.0,94540652000,NAF,Mid,MYS,Malaysia
0.0,0.0,0.0,-732843.248381058,1638291986000,NAF,Mid,MDV,Maldives
126293416000.0,28056000000.0,-40248.9023309693,0.0,217797994000,NAF,Mid,MLI,Mali
38117416000.0,3021819841.46514,-72159.2853373883,0.0,178458812000,NAF,Mid,MLT,Malta
23116140000.0,85504000000.0,-3817217.45926481,0.0,2052074256000,NAF,Mid,MRT,Mauritania
0.0,16032000000.0,-1463912306.98585,0.0,-70146479868000,NAF,Mid,MUS,Mauritius
11940552104000.0,2187032000000.0,-2187032000000.0,-195051168046.024,11946583378000,NAF,Mid,MEX,Mexico
0.0,0.0,0.0,-19968.173435111497,58991152000,NAF,Mid,BRB,Barbados
1331938560000.0,0.0,0.0,-710085.791769058,1503756578000,NAF,Mid,MNG,Mongolia
0.0,0.0,0.0,-2698376.73481946,3063552590000,NAF,Mid,MSR,Montserrat
17858077532000.0,15793524000000.0,-379321012.109685,0.0,35778380246000,NAF,Mid,MAR,Morocco
63814708000.0,238476000000.0,0.0,0.0,64095954000,NAF,Mid,MOZ,Mozambique
0.0,0.0,0.0,-5062922.94383762,5877655928000,NAF,Mid,FSM,Micronesia (Federated States of)
3220270352000.0,935868000000.0,-122229.133126485,0.0,3265772770000,NAF,Mid,MDA,Republic of Moldova
43720600000.0,22712000000.0,-2874339.55234488,0.0,841134616000,NAF,Mid,NAM,Namibia
0.0,0.0,0.0,-230.626818326048,4367412000,NAF,Mid,NRU,Nauru
6124964812000.0,0.0,0.0,-40794834.592399605,6805072618000,NAF,Mid,NPL,Nepal
4180160300000.0,334309389344.194,-3266148.03238964,0.0,3532988460000,NAF,Mid,NLD,Netherlands
0.0,0.0,0.0,-3026416.96477105,2684360154000,NAF,Mid,NA.,
50768000.0,0.0,0.0,-351743.016775093,554410232000,NAF,Mid,NCL,New Caledonia
848044704000.0,0.0,0.0,-1101.94585417342,-5906013636000,NAF,Mid,MKD,The former Yugoslav Republic of Macedonia
0.0,0.0,0.0,-111198.40544209,536227432000,NAF,Mid,VUT,Vanuatu
1484825056000.0,796924000000.0,-2685286.44658605,0.0,2947417592000,NAF,Mid,NZL,New Zealand
0.0,45424000000.0,-2489960.25321004,0.0,-1568792656000,NAF,Mid,NIC,Nicaragua
17973208000.0,6680000000.0,-7887898.1531114,0.0,2209973692000,NAF,Mid,NER,Niger
261388400000.0,668000000000.0,-1260890.67485208,0.0,278305012000,NAF,Mid,NGA,Nigeria
4174694056000.0,5172992000000.0,-71786561.9026081,0.0,6040521994000,NAF,Mid,BGD,Bangladesh
0.0,0.0,0.0,-2812747.9285448,2618951494000,NAF,Mid,NIU,Niue
0.0,0.0,0.0,-103027307.645147,35043388176000,NAF,Mid,NFK,Norfolk Island
1123509200000.0,1272540000000.0,-121146016.379252,0.0,1818990244000,NAF,Mid,NOR,Norway
0.0,0.0,0.0,-458691.563057644,98472118000,NAF,Mid,MNP,Northern Mariana Islands
0.0,0.0,0.0,-458691.563057644,98472118000,NAF,Mid,MNP,Pacific Islands Trust Territory
83088066444000.0,11029348000000.0,-191790.66906411602,0.0,83212474628000,NAF,Mid,PAK,Pakistan
0.0,56780000000.0,-111080.881121674,0.0,-1005292008000,NAF,Mid,PAN,Panama
16293105168000.0,1303646233705.99,-3634.0916377297704,0.0,16341504862000,NAF,Mid,CZE,Czech Republic
16293105168000.0,1303646233705.99,-3634.0916377297704,0.0,16341504862000,NAF,Mid,CZE,Czechoslovakia
0.0,96192000000.0,-37153058.9657243,0.0,2480949576000,NAF,Mid,PNG,Papua New Guinea
4083982996000.0,674680000000.0,-230.626818326048,0.0,4086322078000,NAF,Mid,PRY,Paraguay
0.0,0.0,0.0,-9928.096334947479,53310482000,NAF,Mid,BMU,Bermuda
722230912000.0,1220436000000.0,-93253.7601125081,0.0,1168556654000,NAF,Mid,PER,Peru
0.0,3553760000000.0,-134114.334503383,0.0,-431561496000,NAF,Mid,PHL,Philippines
34406770856000.0,2756831886780.95,-46450236.1320258,0.0,-26157192396000,NAF,Mid,POL,Poland
280698944000.0,22282894581.9396,-54602.1929257794,0.0,352155118000,NAF,Mid,PRT,Portugal
0.0,0.0,0.0,-328953.24961491,400466990000,NAF,Mid,GNB,Guinea-Bissau
0.0,0.0,0.0,-1458444.28859866,239138814000,NAF,Mid,TLS,Timor-Leste
95524000000.0,12024000000.0,-781058.411661912,0.0,1555405468000,NAF,Mid,ERI,Eritrea
96860000.0,0.0,0.0,-98582.0059637691,-19042175792000,NAF,Mid,QAT,Qatar
14543028000.0,0.0,0.0,-9892123.84871144,2012150128000,NAF,Mid,BTN,Bhutan
0.0,0.0,0.0,0.0,2214000,NAF,Mid,PLW,Palau
160388804000.0,104876000000.0,-3851735.63032449,0.0,1969487694000,NAF,Mid,ZWE,Zimbabwe
24430421316000.0,1952174462099.05,-7.051848423357639,0.0,24451693266000,NAF,Mid,ROU,Romania
26923072000.0,33400000000.0,-13720637.593755802,0.0,83329784000,NAF,Mid,RWA,Rwanda
190114260248000.0,21926432000000.0,-139644.693293324,0.0,190119684940000,NAF,Mid,RUS,Russian Federation
190114260248000.0,21926432000000.0,-139644.693293324,0.0,190119684940000,NAF,Mid,RUS,USSR
0.0,0.0,0.0,-4374549.61285125,1835865414000,NAF,Mid,SHN,Saint Helena
0.0,0.0,0.0,-1710636.55965843,859184458000,NAF,Mid,KNA,Saint Kitts and Nevis
0.0,0.0,0.0,-208703.62170323601,39888646000,NAF,Mid,LCA,Saint Lucia
788635456000.0,371408000000.0,-43014984.384957395,0.0,976616752000,NAF,Mid,BOL,Bolivia (Plurinational State of)
0.0,0.0,0.0,-5804784.91093556,728299636000,NAF,Mid,SPM,Saint Pierre and Miquelon
0.0,0.0,0.0,0.0,738000,NAF,Mid,VCT,Saint Vincent and the Grenadines
0.0,0.0,0.0,-7514145.30921733,1000700890000,NAF,Mid,STP,Sao Tome and Principe
2368300480000.0,10773504000000.0,-757550.6233829509,0.0,-4437801412000,NAF,Mid,SAU,Saudi Arabia
0.0,195056000000.0,-88031.0433336468,0.0,176403062000,NAF,Mid,SEN,Senegal
0.0,0.0,0.0,-246272.06988578,-9950060244000,NAF,Mid,SYC,Seychelles
0.0,0.0,0.0,-122727113.421781,26129782042000,NAF,Mid,SLE,Sierra Leone
547605024000.0,43802697890.1146,-12269566.7663064,0.0,15123077732000,NAF,Mid,SVN,Slovenia
6378283104000.0,510497309056.03705,-87600367.3345064,0.0,15630890326000,NAF,Mid,SVK,Slovakia
6378283104000.0,510497309056.03705,-87600367.3345064,0.0,15630890326000,NAF,Mid,SVK,Yugoslav SFR
16578186192000.0,1032060000000.0,-1548566.71821072,0.0,18851041308000,NAF,Mid,AFG,Afghanistan
0.0,0.0,0.0,-34247619.1094649,5639473818000,NAF,Mid,BWA,Botswana
0.0,257848000000.0,-246328713.07885897,0.0,13898225370000,NAF,Mid,SGP,Singapore
3394108000.0,0.0,0.0,-7957217.40043856,766508384000,NAF,Mid,SOM,Somalia
5935180000000.0,2265188000000.0,-458512215.42398095,0.0,25619523358000,NAF,Mid,ZAF,South Africa
22472827276000.0,1776893729344.85,-7172984.60509769,0.0,25811460448000,NAF,Mid,ESP,Spain
0.0,0.0,0.0,-140832.34287479598,-23651688670000,NAF,Mid,ESH,Western Sahara
0.0,0.0,0.0,-9136807.54625385,4664121834000,NAF,Mid,SUR,Suriname
2967088332000.0,1695384000000.0,-24483.3570053935,0.0,3609498836000,NAF,Mid,TJK,Tajikistan
2175676000.0,0.0,0.0,-946904.3752042209,1278841578000,NAF,Mid,SWZ,Swaziland
19212767504000.0,4682680000000.0,-934410.8592943429,0.0,20824836270000,NAF,Mid,BRA,Brazil
8937305600000.0,725358384249.4359,-230.776021945104,0.0,8977622540000,NAF,Mid,SWE,Sweden
1643318076000.0,909816000000.0,-6284592.67612312,0.0,-2313167234000,NAF,Mid,CHE,Switzerland
9190365376000.0,7896428000000.0,-3888273.84887386,0.0,11756275186000,NAF,Mid,SYR,Syrian Arab Republic
4680008000000.0,2064120000000.0,0.0,0.0,4902051776000,NAF,Mid,TKM,Turkmenistan
366671212000.0,370740000000.0,-5172511.95273464,0.0,529558392000,NAF,Mid,TZA,United Republic of Tanzania
4249148000.0,2673336000000.0,-8509473.18187867,0.0,5561572788000,NAF,Mid,THA,Thailand
0.0,25384000000.0,-10069358.9547645,0.0,-7342242192000,NAF,Mid,TGO,Togo
0.0,0.0,0.0,-31694.7994512519,105611458000,NAF,Mid,TON,Tonga
0.0,0.0,0.0,-4363277.69062667,597325352000,NAF,Mid,ABW,Aruba
0.0,16700000000.0,-1048312.80016478,0.0,474957586000,NAF,Mid,TTO,Trinidad and Tobago
8686004000.0,474280000000.0,-31511756.294725798,0.0,4301056574000,NAF,Mid,OMN,Oman
3908435936000.0,2679348000000.0,-373238.90273200005,0.0,4001403062000,NAF,Mid,TUN,Tunisia
69705800000000.0,9329288000000.0,-769375.4260973241,0.0,70632850902000,NAF,Mid,TUR,Turkey
0.0,0.0,0.0,-373941.80940025795,159058646000,NAF,Mid,TCA,
258516000.0,852368000000.0,-257518.441868102,0.0,18858236000,NAF,Mid,ARE,United Arab Emirates
71471324000.0,33400000000.0,-1723741.74428859,0.0,1693871998000,NAF,Mid,UGA,Uganda
0.0,0.0,0.0,-187803.341853741,469192216000,NAF,Mid,TUV,Tuvalu
48507029084000.0,3911484972665.74,-2396.95533114526,0.0,48517863152000,NAF,Mid,GBR,United Kingdom
0.0,0.0,0.0,-19848464.5548145,9989916176000,NAF,Mid,BLZ,Belize
76677582400000.0,11388064000000.0,-201344.86386658897,0.0,76685730404000,NAF,Mid,UKR,Ukraine
196125998392000.0,76661684000000.0,-39225199874390.4,0.0,196406612336000,NAF,Mid,USA,United States of America
0.0,22044000000.0,-25593.365643357596,0.0,327754962000,NAF,Mid,BFA,Burkina Faso
3699915728000.0,619904000000.0,-88299.55893757961,0.0,3700160278000,NAF,Mid,URY,Uruguay
22922631756000.0,6884408000000.0,-20978861.5062168,0.0,36312977948000,NAF,Mid,UZB,Uzbekistan
573812000.0,784232000000.0,-3615283.67959557,0.0,2207720886000,NAF,Mid,VEN,Venezuela (Bolivarian Republic of)
0.0,1706740000000.0,-3239957.51105906,0.0,1173241124000,NAF,Mid,VNM,Viet Nam
13881210340000.0,2342676000000.0,-2882072.79299687,0.0,14266368402000,NAF,Mid,ETH,Ethiopia
13881210340000.0,2342676000000.0,-2882072.79299687,0.0,14266368402000,NAF,Mid,ETH,Ethiopia PDR
0.0,0.0,0.0,-146.707542915696,1675358000,NAF,Mid,VGB,British Virgin Islands
0.0,0.0,0.0,-624632.86128681,316556808000,NAF,Mid,WLF,Wallis and Futuna Islands
0.0,0.0,0.0,-10263746.5337975,16471802840000,NAF,Mid,WSM,Samoa
598211368000.0,925848000000.0,-20292302.1404944,0.0,617590112000,NAF,Mid,YEM,Yemen
598211368000.0,925848000000.0,-20292302.1404944,0.0,617590112000,NAF,Mid,YEM,Yemen Ar Rp
598211368000.0,925848000000.0,-20292302.1404944,0.0,617590112000,NAF,Mid,YEM,Yemen Dem
0.0,0.0,0.0,-18036.910746962,119834316000,NAF,Mid,SLB,Solomon Islands
25962488000.0,153640000000.0,-490337.54726703,0.0,1736294088000,NAF,Mid,COD,Democratic Republic of the Congo
736385164000.0,167000000000.0,-24877061.0187857,0.0,1299023404000,NAF,Mid,ZMB,Zambia
0.0,0.0,0.0,-2061973.3625508999,226297886000,NAF,Mid,NA..1,
6046866260000.0,486390842207.896,-332265971.679048,0.0,20557123706000,NAF,Mid,BEL,Belgium
6046866260000.0,486390842207.896,-332265971.679048,0.0,20557123706000,NAF,Mid,BEL,Belgium-Luxembourg
273429100000.0,21888285079.8391,0.0,0.0,273854114000,NAF,Mid,LUX,Luxembourg
0.0,0.0,0.0,0.0,90394000,NAF,Mid,AIA,Anguilla
0.0,0.0,0.0,-295216.549865613,415006392000,NAF,Mid,BRN,Brunei Darussalam
17355602588000.0,1378606425646.59,-36620.185757037594,0.0,17357689096000,NAF,Mid,BGR,Bulgaria
0.0,0.0,0.0,-451159.467643925,1716544008000,NAF,Mid,MYT,Mayotte
8543341244000.0,1400128000000.0,-1201974.44890973,0.0,9830400676000,NAF,Mid,SRB,Serbia
8543341244000.0,1400128000000.0,-1201974.44890973,0.0,9830400676000,NAF,Mid,SRB,Serbia and Montenegro
6926492000.0,0.0,0.0,-28167.285876619702,-2101851842000,NAF,Mid,MNE,Montenegro
1574208800000.0,1319968000000.0,-82466.5232023477,0.0,1576428184000,NAF,Mid,SDN,Sudan
0.0,0.0,0.0,-2190447.13938305,208895428000,NAF,Mid,SSD,South Sudan
550990448000.0,151636000000.0,-25875864.585683603,0.0,1148897958000,NAF,Mid,MMR,Myanmar
19768792000.0,0.0,0.0,-73030.9781865308,763900608000,NAF,Mid,BDI,Burundi
115871280000.0,0.0,0.0,-2281.58389555973,-2443219372000,NAF,Mid,NA..2,
951232000000.0,233132000000.0,-77395725.9453051,0.0,6773692518000,NAF,Mid,ALB,Albania
0.0,0.0,0.0,-34004453.3307597,14373559862000,NAF,Mid,ATA,Antarctica
2873736000.0,23380000000.0,-2180814.22297271,0.0,-8258208908000,NAF,Mid,CMR,Cameroon
108259086000000.0,23192960000000.0,-21651821292145.5,0.0,112619166466000,NAF,Mid,CAN,Canada
0.0,0.0,0.0,-756385.354829193,647736412000,NAF,Mid,CPV,Cape Verde
424247113960000.0,277771768000000.0,-218672923.634774,0.0,439531424386000,NAF,Mid,CHN,China
0.0,0.0,0.0,-10077.7707772278,-1001223558000,NAF,Mid,CYM,Cayman Islands
0.0,0.0,0.0,-57315.353264499696,-10066899824000,NAF,Mid,CAF,Central African Republic
0.0,488308000000.0,-244087296.42503703,0.0,-64371616800000,NAF,Mid,LKA,Sri Lanka
9367364000.0,0.0,0.0,-172726.52598966,253931474000,NAF,Mid,TCD,Chad
9528555740000.0,14011968000000.0,-197.680129993755,0.0,9530453692000,NAF,Mid,DZA,Algeria
4849771516000.0,1197056000000.0,-634272.328100857,0.0,4853488688000,NAF,Mid,CHL,Chile
0.0,0.0,0.0,-131448.868716333,33027530000,NAF,Mid,CXR,Christmas Island
31573020000.0,1909144000000.0,0.0,0.0,32817270000,NAF,Mid,COL,Colombia
0.0,0.0,0.0,-293176.96140114,77621216000,NAF,Mid,COM,Comoros
0.0,156980000000.0,-83646.3696234668,0.0,32477294000,NAF,Mid,COG,Congo
0.0,0.0,0.0,-3776.3214960489204,32668940000,NAF,Mid,COK,Cook Islands
0.0,198396000000.0,-15873613.2843077,0.0,10222556288000,NAF,Mid,CRI,Costa Rica
0.0,0.0,0.0,-2176430.85242109,1949568466000,NAF,Mid,CUB,Cuba
0.0,0.0,0.0,-1961.4908319938602,-2611392646000,NAF,Mid,ASM,American Samoa
56651076000.0,4763086244.794121,-14309.5999542755,0.0,77845530000,NAF,Mid,CYP,Cyprus
5668266572000.0,1102868000000.0,-1652481.54933159,0.0,5803417738000,NAF,Mid,AZE,Azerbaijan
0.0,0.0,0.0,-12225559.384128,1091475520000,NAF,Mid,BEN,Benin
15400339200000.0,1238412441406.56,-171429.107079073,0.0,13024770002000,NAF,Mid,DNK,Denmark
